register,entry,lemma,reading,witnesses,type,isLemma
main,collazione-05:0.1.0.45.0.4,on a roote,at a rooteCh,Ch,,false
main,collazione-05:0.1.0.45.0.4,on a roote,atte rooteNl,Nl,,false
main,collazione-05:0.1.0.45.0.4,on a roote,in a rooteRy1,Ry1,,false
main,collazione-05:0.1.0.46.0.1,Of yeddynges,Of yeddynges,Edition,,true
main,collazione-05:0.1.0.46.0.1,Of yeddynges,Of yeddyngesEditionAd1Bo1Bo2ChCnCpCx2DlDs1ElEn1En3GgHa2Ha3Ha4HgLaLcMaMgMmPh2PnPsPwPyRa3Ry1Ry2Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx2 Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg La Lc Ma Mg Mm Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Wy,,false
main,collazione-05:0.1.0.46.0.1,Of yeddynges,Of tidingesCx1Ld1NlSeTc1Tc2,Cx1 Ld1 Nl Se Tc1 Tc2,,false
main,collazione-05:0.1.0.46.0.1,Of yeddynges,Of such thyngesFi,Fi,,false
main,collazione-05:0.1.0.46.0.1,Of yeddynges,Of thedingesHt,Ht,,false
main,collazione-05:0.1.0.46.0.1,Of yeddynges,Of ȝeddyngLd2Sl2To1,Ld2 Sl2 To1,,false
main,collazione-05:0.1.0.46.0.1,Of yeddynges,At weddingesIi,Ii,,false
main,collazione-05:0.1.0.46.0.2,he bar,he bar,Edition,,true
main,collazione-05:0.1.0.46.0.2,he bar,he barEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3GgHa2Ha3Ha4HgHtIiLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Ry2Sl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-05:0.1.0.46.0.2,he bar,bar heFiSe,Fi Se,,false
main,collazione-05:0.1.0.46.0.3,outrely,outrely,Edition,,true
main,collazione-05:0.1.0.46.0.3,outrely,outrelyEditionAd1Bo1Bo2ChCnCpCx1Cx2Ds1ElEn1En3FiGgHa2Ha3Ha4HgHtLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Ds1 El En1 En3 Fi Gg Ha2 Ha3 Ha4 Hg Ht La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-05:0.1.0.46.0.3,outrely,witterlyDl-mod,Dl-mod,,false
main,collazione-05:0.1.0.46.0.3,outrely,wittelyDl-orig,Dl-orig,,false
main,collazione-05:0.1.0.46.0.3,outrely,wittlyRy2,Ry2,,false
main,collazione-05:0.1.0.46.0.3,outrely,a weyIi,Ii,,false
main,collazione-05:0.1.0.46.0.4,the prys,the prys,Edition,,true
main,collazione-05:0.1.0.46.0.4,the prys,the prysEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3FiGgHa2Ha3Ha4HgHtIiLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Fi Gg Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-05:0.1.0.47.0.1,His nekke,His nekke,Edition,,true
main,collazione-05:0.1.0.47.0.1,His nekke,His nekkeEditionAd1Bo1Bo2ChCnCpCx2DlDs1-modElEn1En3FiGgHa2Ha3Ha4HgHtIiLaLcLd2MaMgMmPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx2 Dl Ds1-mod El En1 En3 Fi Gg Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld2 Ma Mg Mm Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 To1 Wy,,false
main,collazione-05:0.1.0.47.0.1,His nekke,His neckesDs1-orig,Ds1-orig,,false
main,collazione-05:0.1.0.47.0.1,His nekke,MilkCx1Ld1NlTc2,Cx1 Ld1 Nl Tc2,,false
main,collazione-05:0.1.0.47.0.2,whit was as,whit was as,Edition,,true
main,collazione-05:0.1.0.47.0.2,whit was as,whit was asEditionAd1Bo1Bo2ChCpDlElEn3GgHa4HgIiLaPh2PwPyRa3Ry1Ry2Sl2To1,Edition Ad1 Bo1 Bo2 Ch Cp Dl El En3 Gg Ha4 Hg Ii La Ph2 Pw Py Ra3 Ry1 Ry2 Sl2 To1,,false
main,collazione-05:0.1.0.47.0.2,whit was as,whit asTc1,Tc1,,false
main,collazione-05:0.1.0.47.0.2,whit was as,whit he was asCx1Ld1NlTc2,Cx1 Ld1 Nl Tc2,,false
main,collazione-05:0.1.0.47.0.2,whit was as,whit as isHa2LcMg,Ha2 Lc Mg,,false
main,collazione-05:0.1.0.47.0.2,whit was as,was whit asCnCx2Ds1En1FiHtLd2MaMm-modPnPs-origSeWy,Cn Cx2 Ds1 En1 Fi Ht Ld2 Ma Mm-mod Pn Ps-orig Se Wy,,false
main,collazione-05:0.1.0.47.0.2,whit was as,was whit as isPs-mod,Ps-mod,,false
main,collazione-05:0.1.0.47.0.2,whit was as,as whit as isHa3,Ha3,,false
main,collazione-05:0.1.0.47.0.2,whit was as,was was whit asMm-orig,Mm-orig,,false
main,collazione-05:0.1.0.47.0.3,the flourdelys,the flourdelys,Edition,,true
main,collazione-05:0.1.0.47.0.3,the flourdelys,the flourdelysEditionAd1Bo1Bo2ChCpCx1Cx2DlElEn3FiGgHa2Ha3Ha4HgIiLaLcLd1Ld2MgMmNlPh2PnPsPwPyRa3Ry2SeSl2Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cp Cx1 Cx2 Dl El En3 Fi Gg Ha2 Ha3 Ha4 Hg Ii La Lc Ld1 Ld2 Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry2 Se Sl2 Tc2 To1 Wy,,false
main,collazione-05:0.1.0.47.0.3,the flourdelys,a flour delysDs1En1,Ds1 En1,,false
main,collazione-05:0.1.0.47.0.3,the flourdelys,any flour delysTc1,Tc1,,false
main,collazione-05:0.1.0.47.0.3,the flourdelys,flour de lysCnHtMaRy1,Cn Ht Ma Ry1,,false
main,collazione-05:0.1.0.48.0.1,Therto,Therto,Edition,,true
main,collazione-05:0.1.0.48.0.1,Therto,ThertoEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3FiGgHa2Ha3Ha4HgHtIiLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Fi Gg Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-05:0.1.0.48.0.2,he stroong was,he stroong was,Edition,,true
main,collazione-05:0.1.0.48.0.2,he stroong was,he stroong wasEditionAd1Bo1Bo2ChElEn3GgHa4HgPh2PsPyRy1To1,Edition Ad1 Bo1 Bo2 Ch El En3 Gg Ha4 Hg Ph2 Ps Py Ry1 To1,,false
main,collazione-05:0.1.0.48.0.2,he stroong was,he was stroongCnCpDlDs1En1FiHa2HtLcMaMgMmNlPwRy2SeSl2,Cn Cp Dl Ds1 En1 Fi Ha2 Ht Lc Ma Mg Mm Nl Pw Ry2 Se Sl2,,false
main,collazione-05:0.1.0.48.0.2,he stroong was,he was as stroongHa3,Ha3,,false
main,collazione-05:0.1.0.48.0.2,he stroong was,he was also stroongLa,La,,false
main,collazione-05:0.1.0.48.0.2,he stroong was,as stroong wasRa3Tc1,Ra3 Tc1,,false
main,collazione-05:0.1.0.48.0.2,he stroong was,stroong he wasCx1Cx2Ld1PnTc2Wy,Cx1 Cx2 Ld1 Pn Tc2 Wy,,false
main,collazione-05:0.1.0.48.0.2,he stroong was,stroongLd2,Ld2,,false
main,collazione-05:0.1.0.48.0.2,he stroong was,stroong was heIi,Ii,,false
main,collazione-05:0.1.0.48.0.3,as a champioun,as a champioun,Edition,,true
main,collazione-05:0.1.0.48.0.3,as a champioun,as a champiounEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3FiGgHa4HgHtIiLaLd1MaMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Fi Gg Ha4 Hg Ht Ii La Ld1 Ma Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc2 To1 Wy,,false
main,collazione-05:0.1.0.48.0.3,as a champioun,as champiounHa3,Ha3,,false
main,collazione-05:0.1.0.48.0.3,as a champioun,as any champiounLd2Tc1,Ld2 Tc1,,false
main,collazione-05:0.1.0.48.0.3,as a champioun,as is a champiounHa2LcMg,Ha2 Lc Mg,,false
main,collazione-05:0.1.0.49.0.1,He knew,He knew,Edition,,true
main,collazione-05:0.1.0.49.0.1,He knew,He knewEditionAd1Bo1ChCnCpDlDs1ElEn1En3FiGgHa2Ha4HgHtIiLaLcLd1Ld2MaMgMmNlPh2PsPwPyRa3Ry1Ry2SeSl2Tc1To1,Edition Ad1 Bo1 Ch Cn Cp Dl Ds1 El En1 En3 Fi Gg Ha2 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 To1,,false
main,collazione-05:0.1.0.49.0.1,He knew,He knoweBo2Ha3,Bo2 Ha3,,false
main,collazione-05:0.1.0.49.0.1,He knew,And knewCx1Cx2PnTc2Wy,Cx1 Cx2 Pn Tc2 Wy,,false
main,collazione-05:0.1.0.49.0.2,the tauernes wel,the tauernes wel,Edition,,true
main,collazione-05:0.1.0.49.0.2,the tauernes wel,the tauernes welEditionAd1Bo1Bo2ChCnCpCx1Cx2Ds1ElEn1GgHa3HgLaLd1MaMmNlPh2PnPsPwPyRy2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Ds1 El En1 Gg Ha3 Hg La Ld1 Ma Mm Nl Ph2 Pn Ps Pw Py Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-05:0.1.0.49.0.2,the tauernes wel,the taverys velEn3-mod,En3-mod,,false
main,collazione-05:0.1.0.49.0.2,the tauernes wel,the verys velEn3-orig,En3-orig,,false
main,collazione-05:0.1.0.49.0.2,the tauernes wel,the tauerners welFiHa2LcLd2MgRy1,Fi Ha2 Lc Ld2 Mg Ry1,,false
main,collazione-05:0.1.0.49.0.2,the tauernes wel,wel the tauernesDlHa4Ra3,Dl Ha4 Ra3,,false
main,collazione-05:0.1.0.49.0.2,the tauernes wel,wel the tauernersHt,Ht,,false
main,collazione-05:0.1.0.49.0.2,the tauernes wel,tauernes welIi,Ii,,false
main,collazione-05:0.1.0.49.0.3,in euery town,in euery town,Edition,,true
main,collazione-05:0.1.0.49.0.3,in euery town,in euery townEditionAd1Bo2ChCnCpCx1Cx2DlDs1En1En3FiGgHa2Ha3Ha4HgLaLcLd1Ld2MaMgMmNlPnPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 En1 En3 Fi Gg Ha2 Ha3 Ha4 Hg La Lc Ld1 Ld2 Ma Mg Mm Nl Pn Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-05:0.1.0.49.0.3,in euery town,in al the townBo1ElPh2,Bo1 El Ph2,,false
main,collazione-05:0.1.0.49.0.3,in euery town,of the townHt,Ht,,false
main,collazione-05:0.1.0.49.0.3,in euery town,at euery townIi,Ii,,false
main,collazione-05:0.1.0.49.0.3,in euery town,and euery townPs,Ps,,false
main,collazione-06:0.1.0.0.0.1,And,And,Edition,,true
main,collazione-06:0.1.0.0.0.1,And,AndEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3FiGgHa2Ha3Ha4HgIiLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1-c1To1-origWy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Fi Gg Ha2 Ha3 Ha4 Hg Ii La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1-c1 To1-orig Wy,,false
main,collazione-06:0.1.0.0.0.1,And,He knewHt,Ht,,false
main,collazione-06:0.1.0.0.0.2,euery hostiler,euery hostiler,Edition,,true
main,collazione-06:0.1.0.0.0.2,euery hostiler,euery hostilerEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3FiGgHa2Ha3Ha4HgHtIiLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1-c1To1-origWy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Fi Gg Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1-c1 To1-orig Wy,,false
main,collazione-06:0.1.0.0.0.3,and tappestere,and tappestere,Edition,,true
main,collazione-06:0.1.0.0.0.3,and tappestere,and tappestereEditionAd1Bo1Bo2ChCnCpCx1Cx2Ds1ElEn1En3FiGgHa2Ha3HgIiLcLd1Ld2MaMgMmNlPh2PnPsPwPyRy1Ry2SeSl2Tc1Tc2To1-c1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Ds1 El En1 En3 Fi Gg Ha2 Ha3 Hg Ii Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ry1 Ry2 Se Sl2 Tc1 Tc2 To1-c1 Wy,,false
main,collazione-06:0.1.0.0.0.3,and tappestere,and tappestere beTo1-orig,To1-orig,,false
main,collazione-06:0.1.0.0.0.3,and tappestere,and eke tappestereDl,Dl,,false
main,collazione-06:0.1.0.0.0.3,and tappestere,and euery tappestereHtRa3,Ht Ra3,,false
main,collazione-06:0.1.0.0.0.3,and tappestere,or gay tappestereHa4,Ha4,,false
main,collazione-06:0.1.0.0.0.3,and tappestere,or a tappestereLa,La,,false
main,collazione-06:0.1.0.1.0.1,Bet than,Bet than,Edition,,true
main,collazione-06:0.1.0.1.0.1,Bet than,Bet thanEditionAd1Bo2ChCpElEn3GgHa2Ha3Ha4HgLcMgMmPh2PwRa3SeSl2To1,Edition Ad1 Bo2 Ch Cp El En3 Gg Ha2 Ha3 Ha4 Hg Lc Mg Mm Ph2 Pw Ra3 Se Sl2 To1,,false
main,collazione-06:0.1.0.1.0.1,Bet than,Better thanBo1CnCx1Cx2DlDs1En1FiHtIiLaLd1MaNlPnPsPyRy1Ry2Tc2Wy,Bo1 Cn Cx1 Cx2 Dl Ds1 En1 Fi Ht Ii La Ld1 Ma Nl Pn Ps Py Ry1 Ry2 Tc2 Wy,,false
main,collazione-06:0.1.0.1.0.1,Bet than,Welbeter thanLd2,Ld2,,false
main,collazione-06:0.1.0.1.0.1,Bet than,Rather thanTc1,Tc1,,false
main,collazione-06:0.1.0.1.0.2,a,a,Edition,,true
main,collazione-06:0.1.0.1.0.2,a,aEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3FiGgHa2Ha3Ha4HgHtIiLaLcLd1Ld2MgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Fi Gg Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-06:0.1.0.1.0.2,a,dede aMa,Ma,,false
main,collazione-06:0.1.0.1.0.3,lazer or a beggestere,lazer or a beggestere,Edition,,true
main,collazione-06:0.1.0.1.0.3,lazer or a beggestere,lazer or a beggestereEditionAd1Bo1Bo2Cx1Cx2ElEn3GgHa3HgLd1NlPh2PnPyRa3Ry1Sl2Tc2To1Wy,Edition Ad1 Bo1 Bo2 Cx1 Cx2 El En3 Gg Ha3 Hg Ld1 Nl Ph2 Pn Py Ra3 Ry1 Sl2 Tc2 To1 Wy,,false
main,collazione-06:0.1.0.1.0.3,lazer or a beggestere,lazer or a beggerChCpDlDs1En1FiHa2Ha4HtIiLaLcMaMgMmPsPwRy2Se,Ch Cp Dl Ds1 En1 Fi Ha2 Ha4 Ht Ii La Lc Ma Mg Mm Ps Pw Ry2 Se,,false
main,collazione-06:0.1.0.1.0.3,lazer or a beggestere,lazer or beggestereCn,Cn,,false
main,collazione-06:0.1.0.1.0.3,lazer or a beggestere,begger or a lazerLd2Tc1,Ld2 Tc1,,false
main,collazione-06:0.1.0.2.0.1,For vnto,For vnto,Edition,,true
main,collazione-06:0.1.0.2.0.1,For vnto,For vntoEditionAd1Bo1Bo2ChCnCpDlDs1ElEn1En3GgHa2Ha3Ha4HgHtLaLcLd2MaMgMmPh2PnPwPyRa3Ry1Ry2SeSl2Tc1To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg Ht La Lc Ld2 Ma Mg Mm Ph2 Pn Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 To1 Wy,,false
main,collazione-06:0.1.0.2.0.1,For vnto,For as toLd1Nl,Ld1 Nl,,false
main,collazione-06:0.1.0.2.0.1,For vnto,For toPs,Ps,,false
main,collazione-06:0.1.0.2.0.1,For vnto,Forto vntoCx1Cx2Tc2,Cx1 Cx2 Tc2,,false
main,collazione-06:0.1.0.2.0.2,swich,swich,Edition,,true
main,collazione-06:0.1.0.2.0.2,swich,swichEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3GgHa2Ha3Ha4HgHtLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg Ht La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-06:0.1.0.2.0.3,a worthy man,a worthy man,Edition,,true
main,collazione-06:0.1.0.2.0.3,a worthy man,a worthy manEditionAd1Bo1Bo2ChCnCpCx2DlDs1ElEn1En3GgHa2Ha3Ha4HgLaLcMaMgMmPh2PnPsPwPyRa3Ry2SeSl2Tc1To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx2 Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg La Lc Ma Mg Mm Ph2 Pn Ps Pw Py Ra3 Ry2 Se Sl2 Tc1 To1 Wy,,false
main,collazione-06:0.1.0.2.0.3,a worthy man,a manCx1HtLd1Ld2Ry1Tc2,Cx1 Ht Ld1 Ld2 Ry1 Tc2,,false
main,collazione-06:0.1.0.2.0.3,a worthy man,manNl,Nl,,false
main,collazione-06:0.1.0.2.0.4,as he,as he,Edition,,true
main,collazione-06:0.1.0.2.0.4,as he,as heEditionAd1Bo1Bo2ChCnCpCx1Cx2DlElEn1En3GgHa2Ha3Ha4HgHtLaLcLd1Ld2MaMgMmPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl El En1 En3 Gg Ha2 Ha3 Ha4 Hg Ht La Lc Ld1 Ld2 Ma Mg Mm Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-06:0.1.0.2.0.4,as he,as was heDs1Nl,Ds1 Nl,,false
main,collazione-06:0.1.0.3.0.1,Acorded,Acorded,Edition,,true
main,collazione-06:0.1.0.3.0.1,Acorded,AcordedEditionBo1Bo2ChCpDlElHa2Ha3Ha4HgHtLaLcMgMmPh2PsPyRy2SeSl2To1,Edition Bo1 Bo2 Ch Cp Dl El Ha2 Ha3 Ha4 Hg Ht La Lc Mg Mm Ph2 Ps Py Ry2 Se Sl2 To1,,false
main,collazione-06:0.1.0.3.0.1,Acorded,AcordethAd1CnCx1Cx2Ds1En1En3GgLd1Ld2MaNlPnPwRa3Ry1Tc1Tc2Wy,Ad1 Cn Cx1 Cx2 Ds1 En1 En3 Gg Ld1 Ld2 Ma Nl Pn Pw Ra3 Ry1 Tc1 Tc2 Wy,,false
main,collazione-06:0.1.0.3.0.2,nat,nat,Edition,,true
main,collazione-06:0.1.0.3.0.2,nat,natEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3GgHa2Ha3Ha4HgHtLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg Ht La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-06:0.1.0.3.0.3,as,as,Edition,,true
main,collazione-06:0.1.0.3.0.3,as,asEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3GgHa2Ha3Ha4HgHtLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg Ht La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-06:0.1.0.3.0.4,by his facultee,by his facultee,Edition,,true
main,collazione-06:0.1.0.3.0.4,by his facultee,by his faculteeEditionAd1Bo1Bo2ChCpCx1Cx2DlDs1ElEn1En3GgHa2Ha3Ha4HgHtLaLcLd1Ld2MgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cp Cx1 Cx2 Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg Ht La Lc Ld1 Ld2 Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-06:0.1.0.3.0.4,by his facultee,to his faculteeCnMa,Cn Ma,,false
main,collazione-06:0.1.0.4.0.1,To haue,To haue,Edition,,true
main,collazione-06:0.1.0.4.0.1,To haue,To haueEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3GgHa2Ha3Ha4HgHtIiLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-06:0.1.0.4.0.2,with syke,with syke,Edition,,true
main,collazione-06:0.1.0.4.0.2,with syke,with sykeEditionAd1Bo1ChCnDs1ElEn1En3Ha4HgHtMaPh2PsPySl2To1,Edition Ad1 Bo1 Ch Cn Ds1 El En1 En3 Ha4 Hg Ht Ma Ph2 Ps Py Sl2 To1,,false
main,collazione-06:0.1.0.4.0.2,with syke,with suchBo2Ha2Ld2Ra3Ry1Tc1,Bo2 Ha2 Ld2 Ra3 Ry1 Tc1,,false
main,collazione-06:0.1.0.4.0.2,with syke,with such sykeCpDlGgHa3LaLcLd1MgMmPwRy2Se,Cp Dl Gg Ha3 La Lc Ld1 Mg Mm Pw Ry2 Se,,false
main,collazione-06:0.1.0.4.0.2,with syke,of suchNlWy,Nl Wy,,false
main,collazione-06:0.1.0.4.0.2,with syke,of such sykeCx1Cx2PnTc2,Cx1 Cx2 Pn Tc2,,false
main,collazione-06:0.1.0.4.0.2,with syke,suchIi,Ii,,false
main,collazione-06:0.1.0.4.0.3,lazers,lazers,Edition,,true
main,collazione-06:0.1.0.4.0.3,lazers,lazersEditionAd1Bo1Bo2ChCnCx1Cx2DlDs1ElEn1En3Ha2Ha3Ha4HgHtLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Sl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cx1 Cx2 Dl Ds1 El En1 En3 Ha2 Ha3 Ha4 Hg Ht La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-06:0.1.0.4.0.3,lazers,lazarCpRy2Se,Cp Ry2 Se,,false
main,collazione-06:0.1.0.4.0.3,lazers,menGg,Gg,,false
main,collazione-06:0.1.0.4.0.3,lazers,a lazarIi,Ii,,false
main,collazione-06:0.1.0.4.0.4,aqueyntaunce,aqueyntaunce,Edition,,true
main,collazione-06:0.1.0.4.0.4,aqueyntaunce,aqueyntaunceEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3GgHa2Ha3Ha4HgHtLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry1Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg Ht La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry1 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
main,collazione-06:0.1.0.4.0.4,aqueyntaunce,in aqueyntaunceIi,Ii,,false
main,collazione-06:0.1.0.5.0.1,It is,It is,Edition,,true
main,collazione-06:0.1.0.5.0.1,It is,It isEditionAd1Bo1Bo2ChCnCpCx1Cx2DlDs1ElEn1En3GgHa2Ha3Ha4HgHtIiLaLcLd1Ld2MaMgMmNlPh2PnPsPwPyRa3Ry2SeSl2Tc1Tc2To1Wy,Edition Ad1 Bo1 Bo2 Ch Cn Cp Cx1 Cx2 Dl Ds1 El En1 En3 Gg Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Mm Nl Ph2 Pn Ps Pw Py Ra3 Ry2 Se Sl2 Tc1 Tc2 To1 Wy,,false
